Deduped.author.names,Author.Keywords,Year
"Gallagher, R.S.",cooperative design and modeling,1991
"Gallagher, R.S.",design automation,1991
"Gallagher, R.S.",human-computer interaction,1991
"Gallagher, R.S.",automated design of graphical displays,1991
"Nielson, G.M.",Grammar-directed design,1991
"Nielson, G.M.",cooperative design and modeling,1991
"Nielson, G.M.",design automation,1991
"Nielson, G.M.",human-computer interaction,1991
"Nielson, G.M.",automated design of graphical displays,1991
"Hamann, B.",Grammar-directed design,1991
"Hamann, B.",cooperative design and modeling,1991
"Hamann, B.",design automation,1991
"Hamann, B.",human-computer interaction,1991
"Hamann, B.",automated design of graphical displays,1991
"Wolfe, R.H.",Grammar-directed design,1991
"Wolfe, R.H.",cooperative design and modeling,1991
"Wolfe, R.H.",design automation,1991
"Wolfe, R.H.",human-computer interaction,1991
"Wolfe, R.H.",automated design of graphical displays,1991
"Needels, M.",Grammar-directed design,1991
"Needels, M.",cooperative design and modeling,1991
"Needels, M.",design automation,1991
"Needels, M.",human-computer interaction,1991
"Needels, M.",automated design of graphical displays,1991
"Joannopoulos, J.D.",Grammar-directed design,1991
"Joannopoulos, J.D.",cooperative design and modeling,1991
"Joannopoulos, J.D.",design automation,1991
"Joannopoulos, J.D.",human-computer interaction,1991
"Joannopoulos, J.D.",automated design of graphical displays,1991
"Alpern, B.",Grammar-directed design,1991
"Alpern, B.",cooperative design and modeling,1991
"Alpern, B.",design automation,1991
"Alpern, B.",human-computer interaction,1991
"Alpern, B.",automated design of graphical displays,1991
"Carter, L.",Grammar-directed design,1991
"Carter, L.",cooperative design and modeling,1991
"Carter, L.",design automation,1991
"Carter, L.",human-computer interaction,1991
"Carter, L.",automated design of graphical displays,1991
"Schroeder, W.J.",Grammar-directed design,1991
"Schroeder, W.J.",cooperative design and modeling,1991
"Schroeder, W.J.",design automation,1991
"Schroeder, W.J.",human-computer interaction,1991
"Schroeder, W.J.",automated design of graphical displays,1991
"Volpe, C.R.",Grammar-directed design,1991
"Volpe, C.R.",cooperative design and modeling,1991
"Volpe, C.R.",design automation,1991
"Volpe, C.R.",human-computer interaction,1991
"Volpe, C.R.",automated design of graphical displays,1991
"Lorensen, W.F.",Grammar-directed design,1991
"Lorensen, W.F.",cooperative design and modeling,1991
"Lorensen, W.F.",design automation,1991
"Lorensen, W.F.",human-computer interaction,1991
"Lorensen, W.F.",automated design of graphical displays,1991
"Bryson, S.",Grammar-directed design,1991
"Bryson, S.",cooperative design and modeling,1991
"Bryson, S.",design automation,1991
"Bryson, S.",human-computer interaction,1991
"Bryson, S.",automated design of graphical displays,1991
"Levit, C.",Grammar-directed design,1991
"Levit, C.",cooperative design and modeling,1991
"Levit, C.",design automation,1991
"Levit, C.",human-computer interaction,1991
"Levit, C.",automated design of graphical displays,1991
"Hinckley, K.P.",Grammar-directed design,1991
"Hinckley, K.P.",cooperative design and modeling,1991
"Hinckley, K.P.",design automation,1991
"Hinckley, K.P.",human-computer interaction,1991
"Hinckley, K.P.",automated design of graphical displays,1991
"Ward, M.O.",Grammar-directed design,1991
"Ward, M.O.",cooperative design and modeling,1991
"Ward, M.O.",design automation,1991
"Ward, M.O.",human-computer interaction,1991
"Ward, M.O.",automated design of graphical displays,1991
"Law, S.K.",Grammar-directed design,1991
"Law, S.K.",cooperative design and modeling,1991
"Law, S.K.",design automation,1991
"Law, S.K.",human-computer interaction,1991
"Law, S.K.",automated design of graphical displays,1991
"Nunez, P.L.",Grammar-directed design,1991
"Nunez, P.L.",cooperative design and modeling,1991
"Nunez, P.L.",design automation,1991
"Nunez, P.L.",human-computer interaction,1991
"Nunez, P.L.",automated design of graphical displays,1991
"Westdorp, A.F.",Grammar-directed design,1991
"Westdorp, A.F.",cooperative design and modeling,1991
"Westdorp, A.F.",design automation,1991
"Westdorp, A.F.",human-computer interaction,1991
"Westdorp, A.F.",automated design of graphical displays,1991
"Nelson, A.V.",Grammar-directed design,1991
"Nelson, A.V.",cooperative design and modeling,1991
"Nelson, A.V.",design automation,1991
"Nelson, A.V.",human-computer interaction,1991
"Nelson, A.V.",automated design of graphical displays,1991
"Pilgreen, K.L.",Grammar-directed design,1991
"Pilgreen, K.L.",cooperative design and modeling,1991
"Pilgreen, K.L.",design automation,1991
"Pilgreen, K.L.",human-computer interaction,1991
"Pilgreen, K.L.",automated design of graphical displays,1991
"Johnson, B.",Grammar-directed design,1991
"Johnson, B.",cooperative design and modeling,1991
"Johnson, B.",design automation,1991
"Johnson, B.",human-computer interaction,1991
"Johnson, B.",automated design of graphical displays,1991
"Shneiderman, B.",Grammar-directed design,1991
"Shneiderman, B.",cooperative design and modeling,1991
"Shneiderman, B.",design automation,1991
"Shneiderman, B.",human-computer interaction,1991
"Shneiderman, B.",automated design of graphical displays,1991
"Park, H.",Grammar-directed design,1991
"Park, H.",cooperative design and modeling,1991
"Park, H.",design automation,1991
"Park, H.",human-computer interaction,1991
"Park, H.",automated design of graphical displays,1991
"Eo, K.S.",Grammar-directed design,1991
"Eo, K.S.",cooperative design and modeling,1991
"Eo, K.S.",design automation,1991
"Eo, K.S.",human-computer interaction,1991
"Eo, K.S.",automated design of graphical displays,1991
"Kim, D.L.",Grammar-directed design,1991
"Kim, D.L.",cooperative design and modeling,1991
"Kim, D.L.",design automation,1991
"Kim, D.L.",human-computer interaction,1991
"Kim, D.L.",automated design of graphical displays,1991
"Choi, B.K.",Grammar-directed design,1991
"Choi, B.K.",cooperative design and modeling,1991
"Choi, B.K.",design automation,1991
"Choi, B.K.",human-computer interaction,1991
"Choi, B.K.",automated design of graphical displays,1991
"Kim, Y.",Grammar-directed design,1991
"Kim, Y.",cooperative design and modeling,1991
"Kim, Y.",design automation,1991
"Kim, Y.",human-computer interaction,1991
"Kim, Y.",automated design of graphical displays,1991
"Alexander, T.",Grammar-directed design,1991
"Alexander, T.",cooperative design and modeling,1991
"Alexander, T.",design automation,1991
"Alexander, T.",human-computer interaction,1991
"Alexander, T.",automated design of graphical displays,1991
"Stevenson, D.",Grammar-directed design,1991
"Stevenson, D.",cooperative design and modeling,1991
"Stevenson, D.",design automation,1991
"Stevenson, D.",human-computer interaction,1991
"Stevenson, D.",automated design of graphical displays,1991
"Mihalisin, T.",Grammar-directed design,1991
"Mihalisin, T.",cooperative design and modeling,1991
"Mihalisin, T.",design automation,1991
"Mihalisin, T.",human-computer interaction,1991
"Mihalisin, T.",automated design of graphical displays,1991
"Timlin, J.",Grammar-directed design,1991
"Timlin, J.",cooperative design and modeling,1991
"Timlin, J.",design automation,1991
"Timlin, J.",human-computer interaction,1991
"Timlin, J.",automated design of graphical displays,1991
"Schwegler, J.",Grammar-directed design,1991
"Schwegler, J.",cooperative design and modeling,1991
"Schwegler, J.",design automation,1991
"Schwegler, J.",human-computer interaction,1991
"Schwegler, J.",automated design of graphical displays,1991
"Haimes, R.",Grammar-directed design,1991
"Haimes, R.",cooperative design and modeling,1991
"Haimes, R.",design automation,1991
"Haimes, R.",human-computer interaction,1991
"Haimes, R.",automated design of graphical displays,1991
"Darmofal, D.",Grammar-directed design,1991
"Darmofal, D.",cooperative design and modeling,1991
"Darmofal, D.",design automation,1991
"Darmofal, D.",human-computer interaction,1991
"Darmofal, D.",automated design of graphical displays,1991
"Watson, D.",Grammar-directed design,1991
"Watson, D.",cooperative design and modeling,1991
"Watson, D.",design automation,1991
"Watson, D.",human-computer interaction,1991
"Watson, D.",automated design of graphical displays,1991
"Wejchert, J.",Grammar-directed design,1991
"Wejchert, J.",cooperative design and modeling,1991
"Wejchert, J.",design automation,1991
"Wejchert, J.",human-computer interaction,1991
"Wejchert, J.",automated design of graphical displays,1991
"Williams, D.",Grammar-directed design,1991
"Williams, D.",cooperative design and modeling,1991
"Williams, D.",design automation,1991
"Williams, D.",human-computer interaction,1991
"Williams, D.",automated design of graphical displays,1991
"Collins, B.M.",Grammar-directed design,1991
"Collins, B.M.",cooperative design and modeling,1991
"Collins, B.M.",design automation,1991
"Collins, B.M.",human-computer interaction,1991
"Collins, B.M.",automated design of graphical displays,1991
"Thune, N.",Grammar-directed design,1991
"Thune, N.",cooperative design and modeling,1991
"Thune, N.",design automation,1991
"Thune, N.",human-computer interaction,1991
"Thune, N.",automated design of graphical displays,1991
"Olstad, B.",Grammar-directed design,1991
"Olstad, B.",cooperative design and modeling,1991
"Olstad, B.",design automation,1991
"Olstad, B.",human-computer interaction,1991
"Olstad, B.",automated design of graphical displays,1991
"Silver, D.",Grammar-directed design,1991
"Silver, D.",cooperative design and modeling,1991
"Silver, D.",design automation,1991
"Silver, D.",human-computer interaction,1991
"Silver, D.",automated design of graphical displays,1991
"Gao, M.",Grammar-directed design,1991
"Gao, M.",cooperative design and modeling,1991
"Gao, M.",design automation,1991
"Gao, M.",human-computer interaction,1991
"Gao, M.",automated design of graphical displays,1991
"Zabusky, N.",Grammar-directed design,1991
"Zabusky, N.",cooperative design and modeling,1991
"Zabusky, N.",design automation,1991
"Zabusky, N.",human-computer interaction,1991
"Zabusky, N.",automated design of graphical displays,1991
"Hurlburt, N.E.",Grammar-directed design,1991
"Hurlburt, N.E.",cooperative design and modeling,1991
"Hurlburt, N.E.",design automation,1991
"Hurlburt, N.E.",human-computer interaction,1991
"Hurlburt, N.E.",automated design of graphical displays,1991
"Anacker, L.W.",Grammar-directed design,1991
"Anacker, L.W.",cooperative design and modeling,1991
"Anacker, L.W.",design automation,1991
"Anacker, L.W.",human-computer interaction,1991
"Anacker, L.W.",automated design of graphical displays,1991
"Kopelman, R.",Grammar-directed design,1991
"Kopelman, R.",cooperative design and modeling,1991
"Kopelman, R.",design automation,1991
"Kopelman, R.",human-computer interaction,1991
"Kopelman, R.",automated design of graphical displays,1991
"Burnetti, J.",Grammar-directed design,1991
"Burnetti, J.",cooperative design and modeling,1991
"Burnetti, J.",design automation,1991
"Burnetti, J.",human-computer interaction,1991
"Burnetti, J.",automated design of graphical displays,1991
"Manley, R.",Grammar-directed design,1991
"Manley, R.",cooperative design and modeling,1991
"Manley, R.",design automation,1991
"Manley, R.",human-computer interaction,1991
"Manley, R.",automated design of graphical displays,1991
"Mitchell, W.",Grammar-directed design,1991
"Mitchell, W.",cooperative design and modeling,1991
"Mitchell, W.",design automation,1991
"Mitchell, W.",human-computer interaction,1991
"Mitchell, W.",automated design of graphical displays,1991
"Varnadore, D.",Grammar-directed design,1991
"Varnadore, D.",cooperative design and modeling,1991
"Varnadore, D.",design automation,1991
"Varnadore, D.",human-computer interaction,1991
"Varnadore, D.",automated design of graphical displays,1991
"Hanson, A.J.",Grammar-directed design,1991
"Hanson, A.J.",cooperative design and modeling,1991
"Hanson, A.J.",design automation,1991
"Hanson, A.J.",human-computer interaction,1991
"Hanson, A.J.",automated design of graphical displays,1991
"Heng, P.A.",Grammar-directed design,1991
"Heng, P.A.",cooperative design and modeling,1991
"Heng, P.A.",design automation,1991
"Heng, P.A.",human-computer interaction,1991
"Heng, P.A.",automated design of graphical displays,1991
"Swann, P.G.",Grammar-directed design,1991
"Swann, P.G.",cooperative design and modeling,1991
"Swann, P.G.",design automation,1991
"Swann, P.G.",human-computer interaction,1991
"Swann, P.G.",automated design of graphical displays,1991
"Semwal, S.K.",Grammar-directed design,1991
"Semwal, S.K.",cooperative design and modeling,1991
"Semwal, S.K.",design automation,1991
"Semwal, S.K.",human-computer interaction,1991
"Semwal, S.K.",automated design of graphical displays,1991
"Christensen, B.K.",Grammar-directed design,1990
"Christensen, B.K.",cooperative design and modeling,1990
"Christensen, B.K.",design automation,1990
"Christensen, B.K.",human-computer interaction,1990
"Christensen, B.K.",automated design of graphical displays,1990
"Desjarlais, L.M.",Grammar-directed design,1990
"Desjarlais, L.M.",cooperative design and modeling,1990
"Desjarlais, L.M.",design automation,1990
"Desjarlais, L.M.",human-computer interaction,1990
"Desjarlais, L.M.",automated design of graphical displays,1990
"Ke, Y.",Grammar-directed design,1990
"Ke, Y.",cooperative design and modeling,1990
"Ke, Y.",design automation,1990
"Ke, Y.",human-computer interaction,1990
"Ke, Y.",automated design of graphical displays,1990
"Panduranga, E.S.",Grammar-directed design,1990
"Panduranga, E.S.",cooperative design and modeling,1990
"Panduranga, E.S.",design automation,1990
"Panduranga, E.S.",human-computer interaction,1990
"Panduranga, E.S.",automated design of graphical displays,1990
"Robertson, P.K.",Grammar-directed design,1990
"Robertson, P.K.",cooperative design and modeling,1990
"Robertson, P.K.",design automation,1990
"Robertson, P.K.",human-computer interaction,1990
"Robertson, P.K.",automated design of graphical displays,1990
"Dobkin, D.",Grammar-directed design,1990
"Dobkin, D.",cooperative design and modeling,1990
"Dobkin, D.",design automation,1990
"Dobkin, D.",human-computer interaction,1990
"Dobkin, D.",automated design of graphical displays,1990
"Panduranga, E.S.",Grammar-directed design,1990
"Panduranga, E.S.",cooperative design and modeling,1990
"Panduranga, E.S.",design automation,1990
"Panduranga, E.S.",human-computer interaction,1990
"Panduranga, E.S.",automated design of graphical displays,1990
"Zhu, M.",Grammar-directed design,1990
"Zhu, M.",cooperative design and modeling,1990
"Zhu, M.",design automation,1990
"Zhu, M.",human-computer interaction,1990
"Zhu, M.",automated design of graphical displays,1990
"Wehrend, S.",Grammar-directed design,1990
"Wehrend, S.",cooperative design and modeling,1990
"Wehrend, S.",design automation,1990
"Wehrend, S.",human-computer interaction,1990
"Wehrend, S.",automated design of graphical displays,1990
"Lewis, C.",Grammar-directed design,1990
"Lewis, C.",cooperative design and modeling,1990
"Lewis, C.",design automation,1990
"Lewis, C.",human-computer interaction,1990
"Lewis, C.",automated design of graphical displays,1990
"Montine, J.L.",Grammar-directed design,1990
"Montine, J.L.",cooperative design and modeling,1990
"Montine, J.L.",design automation,1990
"Montine, J.L.",human-computer interaction,1990
"Montine, J.L.",automated design of graphical displays,1990
"Wenzel, E.M.",Grammar-directed design,1990
"Wenzel, E.M.",cooperative design and modeling,1990
"Wenzel, E.M.",design automation,1990
"Wenzel, E.M.",human-computer interaction,1990
"Wenzel, E.M.",automated design of graphical displays,1990
"Stone, P.K.",Grammar-directed design,1990
"Stone, P.K.",cooperative design and modeling,1990
"Stone, P.K.",design automation,1990
"Stone, P.K.",human-computer interaction,1990
"Stone, P.K.",automated design of graphical displays,1990
"Fisher, S.S.",Grammar-directed design,1990
"Fisher, S.S.",cooperative design and modeling,1990
"Fisher, S.S.",design automation,1990
"Fisher, S.S.",human-computer interaction,1990
"Fisher, S.S.",automated design of graphical displays,1990
"Foster, S.H.",Grammar-directed design,1990
"Foster, S.H.",cooperative design and modeling,1990
"Foster, S.H.",design automation,1990
"Foster, S.H.",human-computer interaction,1990
"Foster, S.H.",automated design of graphical displays,1990
"Yen, C.-C.J.",Grammar-directed design,1990
"Yen, C.-C.J.",cooperative design and modeling,1990
"Yen, C.-C.J.",design automation,1990
"Yen, C.-C.J.",human-computer interaction,1990
